index,phase,period_ns,wake_ns,read_ns,command_ns,raw_tracking_error_rad,expected_lag_error_rad,dynamic_hard_threshold_rad,tracking_warning,hard_crossing,cmd_q1,cmd_v1,cmd_a1,obs_q1,cmd_q2,cmd_v2,cmd_a2,obs_q2,cmd_q3,cmd_v3,cmd_a3,obs_q3,cmd_q4,cmd_v4,cmd_a4,obs_q4,cmd_q5,cmd_v5,cmd_a5,obs_q5,cmd_q6,cmd_v6,cmd_a6,obs_q6
116,outward,8000040,59030,21065,45315,0.00029095155897096436,0.0012405680945779983,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47648359728448636,0.0084382543876019671,0.021062051019118618,0.4761258118222223
117,outward,8001401,60431,20917,44130,0.00032287887781967672,0.0012657381581402951,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47655177914616803,0.0086074403418858643,0.021234032238525716,0.47616071840666668
118,outward,7999346,59777,21472,43213,0.00033870086283466216,0.0012911160512828796,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47662131997285057,0.0087779923722436752,0.02140356429146267,0.47621307828333337
119,outward,7999503,59280,21481,42834,0.00037333510507281398,0.0013166988558365512,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47669223061440341,0.0089498907483966834,0.021570613061099881,0.47624798486777775
120,outward,7999615,58895,21370,42111,0.00037443257773667193,0.0013424836122595024,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47676452176176964,0.0091231154700044219,0.021735145148215985,0.47631779803666674
121,outward,8000642,59537,24009,42685,0.00039436384843632988,0.0013684673205006633,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47683820394482851,0.0092976462723908075,0.021897127867508356,0.47637015791333331
122,outward,8000114,59651,21445,41574,0.00043313944705070107,0.0013946469408586211,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.4769132875303036,0.0094734626322406923,0.022056529243903604,0.47640506449777781
123,outward,8005364,65015,21731,28435,0.0004384098636369127,0.0014210193948361038,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47698978271971615,0.009650543773266974,0.022213318008868086,0.47647487766666669
124,outward,7992318,57333,15482,34009,0.00044509188416064216,0.0014475815659900461,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47706769954738421,0.0098288686718481302,0.022367463596718328,0.47654469083555551
125,outward,8001077,58410,16444,33537,0.00047064883516195755,0.0014743303007772196,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47714704787846596,0.010008416062636284,0.022518936140931641,0.47659705071222225
126,outward,8003346,61756,21713,43158,0.00051509058179927125,0.0015012624093954426,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47722783740704877,0.01018916444413571,0.02266770647045651,0.47663195729666669
127,outward,8007449,69205,73416,133620,0.00052606694149320843,0.0015283746666203565,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47731007765428179,0.01037109208425187,0.022813746106023169,0.47670177046555556
128,outward,7992002,61207,29213,59676,0.00052104072761505194,0.0015556638126377803,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47739377796655347,0.010554177025810883,0.022957027256454054,0.47678903692666674
129,outward,7997041,58248,22871,47240,0.0005349278709979588,0.0015831265538716324,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47747894751371295,0.01073839709204953,0.023097522814974313,0.47685885009555551
130,outward,8000262,58510,22732,48620,0.00056773754149075373,0.0016107595638074294,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697665557588889,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47756559528733494,0.010923729892075702,0.023235206355522325,0.47691120997222219
131,outward,7999236,57746,23185,48287,0.00058457214622376075,0.0016385594838113553,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47765373009902873,0.011110152826299343,0.023370052129060136,0.47698102314111118
132,outward,8000596,58342,24370,48435,0.00060289378902872448,0.0016665229239449014,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47774336057879013,0.011297643091833899,0.02350203505988404,0.47705083631
133,outward,7999725,58067,22537,45907,0.00062271109990125195,0.0016946464637750849,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47783449517339655,0.011486177687868231,0.023631130741935024,0.47712064947888888
134,outward,7999504,57571,21889,47593,0.00064403252561873181,0.0017229266531802346,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47792714214484494,0.011675733421008989,0.023757315435109266,0.47719046264777781
135,outward,8000634,58205,21676,43639,0.00064941303595605904,0.0017513600131513483,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47802130956883271,0.011866286910593533,0.023880566061568617,0.47727772910888888
136,outward,8003197,61402,23418,46602,0.00067376729105483868,0.00177994303658903,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47811700533328028,0.012057814593973272,0.02400086020205117,0.47734754227777787
137,outward,7998828,60230,21981,45657,0.00069964988661364025,0.0018086721890959907,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47821423713689665,0.012250292731767528,0.024118176092181708,0.47741735544666664
138,outward,8000235,60465,21491,43324,0.00070961522911883179,0.0018375439097651292,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47831301248778607,0.012443697413087876,0.02423249261878219,0.47750462190777782
139,outward,8007160,67625,21898,47787,0.00072112411889718731,0.0018665546119631814,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47841333870209724,0.012638004560732946,0.024343789316182241,0.47759188836888888
140,outward,7992078,59703,20759,45037,0.00075163716431947414,0.0018957006841099418,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47851522290271298,0.01283318993635375,0.024452046362529699,0.47766170153777776
141,outward,7999716,59419,20889,42862,0.00076625490382403738,0.0019249784904530624,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47861867201798192,0.013029229145589447,0.024557244576101079,0.47774896799888894
142,outward,8000726,60145,21574,45130,0.00078243755798190762,0.0019543843718384168,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47872369278049093,0.013226097643173628,0.024659365411612101,0.47783623446000001
143,outward,7998736,58881,20639,39315,0.0008001918593797952,0.001983914646476044,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028221973523333332,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47883029172587788,0.013423770738011074,0.024758390956528115,0.47792350092111113
144,outward,8000781,59662,21204,43027,0.00081952434365556437,0.0020135656107016608,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47893847519168553,0.013622223598224976,0.024854303927374689,0.47801076738222231
145,outward,7999957,59619,21445,47324,0.00082298805613001402,0.0020433335397337465,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47904824931625506,0.01382143125617467,0.024947087666048046,0.47811548713555552
146,outward,7999346,58965,20991,41639,0.00084549571958836278,0.0020732146884262005,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47915962003766033,0.014021368613443877,0.025036726136125561,0.4782027535966667
147,outward,8001050,60015,20917,43111,0.00086959997988250715,0.0021032052920165814,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47927259309268117,0.01422201044579934,0.025123203919176319,0.47829002005777782
148,outward,7998235,58250,20963,48361,0.00087785328157002906,0.0021333015668699011,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47938717401581671,0.014423331408120011,0.025206506211071549,0.47839473981111114
149,outward,8003346,61596,23917,48740,0.0008877144513722568,0.0021634997112180017,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47950336813833794,0.014625306039296746,0.025286618818295126,0.47849945956444445
150,outward,7997901,59497,20842,47686,0.00088173552833797908,0.0021937959058945119,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47962118058737924,0.01482790876710241,0.025363528154254123,0.47862163260999996
151,outward,8000208,59705,20768,45139,0.00089482822404596263,0.0022241863150653613,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47974061628506892,0.01503111391303252,0.025437221235589235,0.47872635236333327
152,outward,7998920,58625,21037,44593,0.00092699746062446797,0.0022546670869548779,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47986167994769807,0.015234895697116372,0.02550768567848535,0.47881361882444445
153,outward,8001671,60296,20694,45843,0.00094334136992030304,0.0022852343545674558,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.47998437608492828,0.015439228242698583,0.025574909694981982,0.47891833857777777
154,outward,8005021,65317,20694,47259,0.00094386446159494541,0.0023158842364047875,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48010870899903679,0.015644085581191257,0.025638882089283777,0.47904051162333333
155,outward,7994217,59534,21278,44222,0.00096347762237009027,0.0023466128371786884,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48023468278420028,0.015849441656796439,0.025699592254071094,0.4791452313766667
156,outward,7999151,58685,20944,40954,0.00096727836197801897,0.0023774162485194657,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48036230132581592,0.016055270331199273,0.025757030166810392,0.47926740442222227
157,outward,8001319,60004,23824,42380,0.00097272385803809369,0.002408290549679891,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48049156829985967,0.016261545388231453,0.025811186386064749,0.47938957746777783
158,outward,7999660,59664,20880,44898,0.00096236449430409099,0.0024392318082347179,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48062248717228234,0.016468240538505274,0.025862052047804441,0.47952920380555558
159,outward,7999402,59066,20815,47445,0.00097111032117125351,0.0024702360807757908,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48075506119844208,0.016675329424018122,0.025909618861717353,0.47965137685111109
160,outward,8000634,59700,20463,41324,0.00096405800955318144,0.0025012994136027183,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.4808892934225738,0.016882785622727443,0.025953879107519513,0.4797910031888889
161,outward,8004939,64639,24074,45852,0.000976117188129344,0.0025324178434091163,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48102518667729505,0.017090582653096268,0.02599482563126557,0.47991317623444446
162,outward,7997428,62067,24907,48232,0.00098983739729502362,0.00256358739796444,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.4811627435831482,0.017298693978609076,0.026032451841659331,0.48003534928000002
163,outward,8187069,249136,116917,194130,0.00097031467314817599,0.0025948040967913614,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48130196654817858,0.017507093012258293,0.026066751706364168,0.48019242891000002
164,outward,7816151,65287,39231,65825,0.00096991130040080531,0.0026260639518387438,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.4814428577675483,0.017715753121001192,0.02609771974831368,0.48033205524777778
165,outward,7993911,59198,35231,69963,0.00097117618199271671,0.0026573629681501789,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48158541922318576,0.0179246476301873,0.026125351042022002,0.48047168158555559
166,outward,7999458,58656,25093,48130,0.00095665800763017339,0.0026886971445280951,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.4817296526834704,0.018133749827956278,0.026149641209894412,0.48062876121555559
167,outward,8000957,59613,23445,47991,0.00094381183791486523,0.0027200624741934415,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48187555970295259,0.018343032969606279,0.026170586418537832,0.48078584084555553
168,outward,7999077,58690,25759,55000,0.00095009251961925001,0.0027514549454409416,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48202314162210808,0.018552470281932871,0.026188183375071304,0.48092546718333334
169,outward,8001421,60111,22750,45259,0.00095804810099703319,0.0027828705422899306,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48217239956712737,0.018762034967538262,0.026202429323436412,0.48106509352111104
170,outward,7999799,59910,29500,59398,0.00095022641601627544,0.0028143052451307391,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48232333444973929,0.018971700209111209,0.026213322040707952,0.4812221731511111
171,outward,7999087,58997,27481,54398,0.00096153496085038537,0.0028457550313666811,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.4824759469670688,0.019181439173677317,0.026220859833404234,0.48136179948888891
172,outward,7999856,58853,29898,59759,0.00099197443262433183,0.0028772158760515974,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48263023760152834,0.019391225016819794,0.026225041533797757,0.48148397253444447
173,outward,7999420,58273,22834,47565,0.00098918543708392814,0.0029086837525229689,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028239426815555559,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48278620662074329,0.019601030886870763,0.026225866496225551,0.48164105216444442
174,outward,7998966,57239,22491,48426,0.0009880748262988126,0.0029401546330306144,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028256880107777778,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48294385407751056,0.019810829929072977,0.026223334593399796,0.48179813179444447
175,outward,8000662,57901,22129,46879,0.0010060959452883322,0.0029716244893609463,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697665557588889,-0.028311217840653623,0,0,-0.028256880107777778,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48310317980979051,0.020020595289712124,0.026217446212718237,0.48193775813222223
176,outward,8003762,61663,39722,75233,0.0010257953397905251,0.0030030892934568188,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697665557588889,-0.028311217840653623,0,0,-0.028256880107777778,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48326418344073147,0.020230300120219466,0.026208202252574763,0.48207738446999998
177,outward,8002235,63898,34463,72398,0.0010297193407314831,0.0030345450180329198,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028256880107777778,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48342686437872756,0.020439917581245186,0.026195604118669825,0.48223446409999998
178,outward,7996921,60819,30463,61055,0.0010178673565052754,0.0030659876371867778,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028256880107777778,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48359122181750835,0.020649420846701905,0.026179653720320922,0.48240899702222229
179,outward,7998604,59423,24945,48500,0.0010251451652861232,0.0030974131270052854,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028256880107777778,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48375725473626119,0.020858783107779014,0.026160353466773215,0.48256607665222223
180,outward,8001310,60733,29324,58009,0.0010166451618167649,0.003128817466166852,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028256880107777778,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.4839249618997854,0.021067977576927254,0.026137706263509943,0.48274060957444442
181,outward,7998030,58763,23667,49343,0.001027272695340975,0.003160196636539088,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028256880107777778,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48409434185867806,0.021276977491813891,0.026111715508562859,0.48289768920444442
182,outward,8001264,60027,25880,53806,0.0010221197320113284,0.0031915466237720834,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028256880107777778,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48426539294955162,0.021485756119248346,0.026082385088822869,0.48307222212666673
183,outward,7998846,58873,23527,51370,0.0010011846084405085,0.0032228634178872516,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028256880107777778,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.48443811329528252,0.021694286759078311,0.026049719376350419,0.48326420834111111
